"ÀÏ·Ã¹øÈ£","±¸ºÐÄÚµå","Áö¿ªÄÚµå","¾ð¾î","ÀÌ¸§","ÁÖ¼Ò","È¨ÆäÀÌÁö","ÀÌ¹ÌÁö¸í","ÀÌ¹ÌÁö°æ·Î","À§µµ","°æµµ","»ç¿ë¿©ºÎ"
"95","M002","H001","ENG","Bukchon 2 Guesthouse","20-17 Bukchon-ro Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=593&pcate=2&smarket[0]=&smarket[1]=&sword=Bukchon%202%20Guesthouse&pn=1","SPM_1485849135268.jpg","/home/data/shp/place/","37.5786179","126.985696","Y"
"5","M010","H001","KOR","ºÏÃÌ¹®È­¿äÀÏ","ºÏÃÌ¹®È­¼¾ÅÍ(Á¾·Î±¸ °èµ¿±æ 37)","http://hanok.seoul.go.kr/front/kor/bbs/selectBoardArticle.do?nttId=626&bbsId=BBSMSTR_000000000031","SPM_1517969382048.jpg","/home/data/shp/place/","37.5790313","126.98640820000003","N"
"6","M002","H001","KOR","¿©¸§ÇÑ¿Á","Á¾·Î±¸ ÇÊ¿î´ë·Î5°¡±æ 11-2","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=644&pcate=2&smarket[0]=&smarket[1]=&sword=%EC%97%AC%EB%A6%84%ED%95%9C%EC%98%A5&pn=1","SPM_1483599066973.png","/home/data/shp/place/","37.579849","126.968176","N"
"100","M002","H002","ENG","Sejong Guest House","16 Jahamun-ro 1ra-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=588&pcate=2&smarket[0]=&smarket[1]=&sword=Sejong%20Guest%20House&pn=1","SPM_1485849764646.jpg","/home/data/shp/place/","37.5771046","126.97076019999997","Y"
"108","M002","H001","ENG","Yeon-Dang Guest House","3 Gyedong 6-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=477&pcate=2&smarket[0]=&smarket[1]=&sword=Yeon-Dang%20Guest%20House&pn=1","SPM_1485851504523.jpg","/home/data/shp/place/","37.5824775","126.98700570000005","Y"
"76","M005","H002","KOR","¹«°è¿ø","Á¾·Î±¸ Ã¢ÀÇ¹®·Î5°¡±æ 2","http://www.jfac.or.kr/site/main/content/moogw01","SPM_1484806937780.jpg","/home/data/shp/place/","37.5919699","126.9634479","Y"
"85","M005","H001","ENG","Bukchon Small Gallery","11-9 Gyedong 2-gil Jongno-gu","http://121.126.244.177:9090/front/eng/exp/expGalle","SPM_1485846013406.jpg","/home/data/shp/place/","37.58029459999999","126.98767610000004","Y"
"105","M002","H001","ENG","Manaedang","103-2 Gyedong-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=521&pcate=2&smarket[0]=&smarket[1]=&sword=Manaedang&pn=1","SPM_1485850288109.jpg","/home/data/shp/place/","37.581926","126.98669050000001","Y"
"1","M006","H001","KOR","ºÏÃÌ¹®È­¼¾ÅÍ","Á¾·Î±¸ °èµ¿±æ 37","http://121.126.244.177:9090/front/kor/exp/expCenter.do","SPM_1483578173404.jpg","/home/data/shp/place/","37.5790313","126.98640820000003","Y"
"113","M002","H004","ENG","Moon Guesthouse","31-18 Samil-daero 32-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=446&pcate=2&smarket[0]=&smarket[1]=&sword=Moon%20Guesthouse&pn=1","SPM_1485851998802.jpg","/home/data/shp/place/","37.5761966","126.98871759999997","Y"
"115","M002","H001","ENG","Todaki hanok guesthouse","160-1 Changdeokgung-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=346&pcate=2&smarket[0]=&smarket[1]=&sword=Todaki%20hanok%20guesthouse&pn=1","SPM_1485852139311.jpg","/home/data/shp/place/","37.5831072","126.98710019999999","Y"
"116","M002","H001","ENG","Hueahn","32-1 Bukchon-ro 6-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=344&pcate=2&smarket[0]=&smarket[1]=&sword=Hueahn&pn=1","SPM_1485852252849.jpg","/home/data/shp/place/","37.5801623","126.98653999999999","Y"
"118","M002","H001","ENG","Kimchi Guesthouse","45-10 Jahamun-ro 1-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=329&pcate=2&smarket[0]=&smarket[1]=&sword=Kimchi%20Guesthouse&pn=1","SPM_1485856165366.jpg","/home/data/shp/place/","37.576397","126.96958240000004","Y"
"120","M002","H001","ENG","Samcheongdong-house","25-6 Palpan-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=327&pcate=2&smarket[0]=&smarket[1]=&sword=Samcheongdong-house&pn=1","SPM_1485907483169.jpg","/home/data/shp/place/","37.5831154","126.98093859999994","Y"
"121","M004","H001","ENG","GODRATDOL","1-6 Bukchon-ro 11na-gil Jongno-gu","","SPM_1485910110931.jpg","/home/data/shp/place/","37.582114","126.983489","Y"
"125","M004","H001","ENG","Mother-Of-Pearl Inlaying and Lacquering","3 Gyedong 4-gil Jongno-gu","/front/eng/exp/expPlaceView.do?spmSeq=40&searchGubun=P100","SPM_1485910526859.jpg","/home/data/shp/place/","37.582462","126.987049","Y"
"126","M004","H001","ENG","Kum Bak Yeon","24-12 Bukchon-ro 12-gil Jongno-gu","/front/eng/exp/expPlaceView.do?spmSeq=41&searchGubun=P100","SPM_1485910592379.jpg","/home/data/shp/place/","37.582595","126.986177","Y"
"127","M004","H001","ENG","Gugak Sarang","5-12 Bukchon-ro 12-gil Jongno-gu","/front/eng/exp/expPlaceView.do?spmSeq=42&searchGubun=P100","SPM_1485910640240.jpg","/home/data/shp/place/","37.582485","126.985498","Y"
"131","M005","H012","ENG","Seoul Namsan Treditional Theater","28 Toegye-ro 34-gil Jung-gu","https://www.hanokmaeul.or.kr/","SPM_1485916509220.jpg","/home/data/shp/place/","37.5588388","126.99407270000006","Y"
"133","M005","H002","ENG","Mugyewon","2 Changuimun-ro 5ga-gil Jongno-gu","http://www.jfac.or.kr/site/main/home","SPM_1485916830877.jpg","/home/data/shp/place/","37.5919699","126.9634479","Y"
"134","M005","H002","ENG","Isang's House","18 Jahamun-ro 7-gil Jongno-gu","http://www.isang.or.kr/","SPM_1485917228709.jpg","/home/data/shp/place/","37.5786029","126.97084940000002","Y"
"135","M005","H006","ENG","SamcheongGak","3 Daesagwan-ro 3-gil Seongbuk-gu","https://www.samcheonggak.or.kr","SPM_1485917378313.jpg","/home/data/shp/place/","37.5970377","126.98412110000004","Y"
"136","M005","H002","ENG","Seokpajeong","309 Jahamun-ro Jongno-gu","http://www.seokparang.co.kr/","SPM_1485922767514.jpg","/home/data/shp/place/","37.5991812","126.95868100000007","Y"
"137","M005","H006","ENG","Gilsangsa Shrine","68 Seonjam-ro 5-gil Seongbuk-gu","http://kilsangsa.info/aaa_eng/home/default_in.asp","SPM_1485922871941.jpg","/home/data/shp/place/","37.5991321","126.99426540000002","Y"
"138","M005","H001","ENG","Baek Inje's House","16 Bukchon-ro 7-gil Jongno-gu","","SPM_1485923397631.jpg","/home/data/shp/place/","37.580642","126.98406649999993","Y"
"140","M005","H001","ENG","Hahn Moo-Sook House","20 Hyehwa-ro 9-gil Jongno-gu","http://www.hahnmoosook.com/public_html/ENG/","SPM_1485923693204.jpg","/home/data/shp/place/","37.5877392","126.99858429999995","Y"
"142","M006","H001","ENG","Gilding Workshop ¡®KUMBAKYEON¡¯","24-12 Bukchon-ro 12-gil Jongno-gu","kumbakyeon.modoo.at","SPM_1485926975544.jpg","/home/data/shp/place/","37.5825812","126.98617890000003","Y"
"145","M006","H001","ENG","Doo Guesthouse","103-7 Gyedong-gil Jongno-gu","","SPM_1485928457375.jpg","/home/data/shp/place/","37.5818847","126.98628800000006","Y"
"146","M006","H001","ENG","Mother-Of-Pearl Inlaying and Lacquering","3 Gyedong 4-gil Jongno-gu","","SPM_1485928608336.jpg","/home/data/shp/place/","37.5822661","126.98704929999997","Y"
"148","M006","H001","ENG","Woodcraft Workshop","12 Gyedong 6-gil Jongno-gu","","SPM_1485935275804.jpg","/home/data/shp/place/","37.5827482","126.98726809999994","Y"
"149","M006","H001","ENG","Rhee Kitai Traditional Folk Kite Workshop","4 Changdeokgung 5-gil Jongno-gu","","SPM_1485935377360.jpg","/home/data/shp/place/","37.5829925","126.98928120000005","Y"
"152","M006","H001","ENG","Hanok Cooperative","20-6 Bukchon-ro 12-gil Jongno-gu","","SPM_1485936029800.jpg","/home/data/shp/place/","37.58208740000001","126.98606560000007","Y"
"153","M006","H001","ENG","Donglim Maedeup Workshop","10 Bukchon-ro 12-gil Jongno-gu","","SPM_1485936371877.jpg","/home/data/shp/place/","37.5817446","126.98560270000007","Y"
"155","M006","H001","ENG","Bukchon Traditional Crafts Experience Center","24-5 Bukchon-ro 12-gil Jongno-gu","","SPM_1485995333164.jpg","/home/data/shp/place/","37.5824447","126.98602449999998","Y"
"269","M005","H001","JPN","Ê©üåÔ×ÛÜìèð­Ê«","ñ£ÖØ? «Ö«¯«Á«ç«ó«í «­«ë 16","https://www.museum.seoul.kr/www/guide/vis/BIJHShow","SPM_1486111882229.PNG","/home/data/shp/place/","37.580642","126.98406649999993","Y"
"69","M004","H001","KOR","µ¿¸²¸Åµì°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î12±æ 10","/front/kor/exp/expPlaceView.do?spmSeq=12&searchGubun=P100","SPM_1484645086329.jpg","/home/data/shp/place/","37.581761","126.985603","Y"
"72","M004","H001","KOR","ºÏÃÌÃÊ°í°ø¹æ ¡®°íµå·§µ¹¡¯","Á¾·Î±¸ ºÏÃÌ·Î11³ª±æ 1-6","","SPM_1485910801545.jpg","/home/data/shp/place/","37.5818673","126.98352120000004","Y"
"74","M005","H012","KOR","³²»ê±¹¾Ç´ç","Áß±¸ Åð°è·Î34±æ 28","http://www.hanokmaeul.or.kr/","SPM_1484806787561.jpg","/home/data/shp/place/","37.5588388","126.99407270000006","Y"
"80","M005","H006","KOR","±æ»ó»ç(±¸ ´ë¿ø°¢)","¼ººÏ±¸ ¼±Àá·Î5±æ 68","http://kilsangsa.info/","SPM_1484807302399.jpg","/home/data/shp/place/","37.5991321","126.99426540000002","Y"
"94","M002","H002","ENG","Han house","21-8 Jahamun-ro 11-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=595&pcate=2&smarket[0]=&smarket[1]=&sword=Han%20house&pn=1","SPM_1485849067985.jpg","/home/data/shp/place/","37.5798932","126.9698206","Y"
"41","M002","H001","ENG","Rakkojae","218 Gahoe-dong Jongro-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=294&pcate=2&smarket[0]=&smarket[1]=&sword=Rakkojae&pn=1","SPM_1484310140133.jpg","/home/data/shp/place/","37.580151","126.986014","Y"
"101","M002","H003","ENG","Si Eun Jae","439 Samil-daero Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=587&pcate=2&smarket[0]=&smarket[1]=&sword=Si%20Eun%20Jae&pn=1","SPM_1485849833661.jpg","/home/data/shp/place/","37.57368220000001","126.98717920000001","Y"
"109","M002","H001","ENG","goi","13-12 Bukchon-ro 11-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=465&pcate=2&smarket[0]=&smarket[1]=&sword=goi&pn=1","SPM_1485851574863.jpg","/home/data/shp/place/","37.581475","126.98411299999998","Y"
"157","M006","H001","ENG","Seoul Intangible Cultural Heritage Exhibition Hall","20-13 Bukchon-ro Jongno-gu","","SPM_1485996158967.jpg","/home/data/shp/place/","37.5787506","126.98572590000003","Y"
"430","M002","H005","ENG","Dajayon Guesthouse","81-3 Yulgok-ro 10-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=667","SPM_1523522237696.JPG","/home/data/shp/place/","37.573969","126.991816","Y"
"327","M004","H001","KOR","¼Ò¹Ý°ø¹æ","Á¾·Î±¸ °èµ¿ 6±æ 4","http://hanok.seoul.go.kr/front/kor/exp/expPlaceView.do?spmSeq=142&searchGubun=P100","SPM_1498115969670.JPG","/home/data/shp/place/","37.582372","126.987001","Y"
"279","M006","H001","JPN","ªïª¬ª¤ª¨ «²«¹«È«Ï«¦«¹","ñ£ÖØ? «­«§«É«ó«®«ë 33-13","https://www.facebook.com/pg/wooriguest","SPM_1486112360506.PNG","/home/data/shp/place/","37.5790024","126.98608250000007","Y"
"303","M006","H001","JPN","?÷ÖÍïéý??Î½","ñ£ÖØ? «Ö«¯«Á«ç«ó«í «·«Ö«®«ë 24-5","","SPM_1486113894587.jpg","/home/data/shp/place/","37.5824447","126.98602449999998","Y"
"199","M002","H001","CHN","Óþê¹ïÍ Healing House","&#38047;ÖØ&#21035;×ÊÍÛÖØ1Ê¶52-4","http://stay.visitseoul.net/ck/02_room_view.html?fmuid=564","SPM_1486102365146.jpg","/home/data/shp/place/","37.5779888","126.98106740000003","Y"
"165","M002","H001","JPN","ö¨ê£ïÍ «Á«¦«ó«¸«ç«ó","ñ£ÖØ&#21306;  «æ«ë«´«¯«í1«®«ë40-11","http://www.chiwoonjung.com","SPM_1486012345088.jpg","/home/data/shp/place/","37.5775143","126.98121309999999","N"
"22","M002","H005","KOR","Ã¢´ö±Ã ¼Ò´ã","Á¾·Î±¸ À²°î·Î8±æ 45","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=523&pcate=2&smarket[0]=&smarket[1]=&sword=%EC%86%8C%EB%8B%B4&pn=1","SPM_1483618476124.jpg","/home/data/shp/place/","37.5752477","126.99112250000007","N"
"33","M002","H004","KOR","¹® °Ô½ºÆ®ÇÏ¿ì½º","Á¾·Î±¸ »ïÀÏ´ë·Î32±æ 31-18","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=446&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%AC%B8%20%EA%B2%8C%EC%8A%A4%ED%8A%B8&pn=1","SPM_1483619438381.jpg","/home/data/shp/place/","37.5761966","126.98871759999997","N"
"286","M006","H001","JPN","Õ¢ï¯ªÈöÔÓóªê","«½«¦«ëã¼ñ¤ÖØ?«±«É«ó4«®«ë3  (ÌýÔ×)","","SPM_1486112585314.jpg","/home/data/shp/place/","37.5822661","126.98704929999997","Y"
"82","M005","H006","KOR","¼ö¿¬»ê¹æ","¼ººÏ±¸ ¼ººÏ·Î26±æ 8","/front/kor/exp/expPlaceView.do?spmSeq=138&searchGubun=P200&searchGubunSub=P2S2","SPM_1484807396868.jpg","/home/data/shp/place/","37.5950128","126.99482590000002","Y"
"88","M002","H001","ENG","Usimdang","43 Gye-dong Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=629&pcate=2&smarket[0]=&smarket[1]=&sword=Usimdang&pn=1","SPM_1485848232171.jpg","/home/data/shp/place/","37.58148","126.987021","Y"
"62","M006","H001","KOR","»ö½Ç¹®¾ç´©ºñ°ø¹æ","Á¾·Î±¸ ºÏÃÌ·Î12±æ 17","/front/kor/exp/expPlaceView.do?spmSeq=132&searchGubun=P300","SPM_1484644468586.jpg","/home/data/shp/place/","37.5820903","126.98567159999993","Y"
"81","M005","H001","KOR","°¡È¸µ¿ ¹éÀÎÁ¦ °¡¿Á","Á¾·Î±¸ ºÏÃÌ·Î7±æ 16","http://www.museum.seoul.kr/www/intro/annexIntro/annex_22/annex_22_01.jsp?sso=ok","SPM_1484807353180.jpg","/home/data/shp/place/","37.580642","126.98406649999993","Y"
"112","M002","H001","ENG","BukchonMaru Hanok Guesthouse","152 Changdeokgung-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=454&pcate=2&smarket[0]=&smarket[1]=&sword=BukchonMaru%20Hanok%20Guesthouse&pn=1","SPM_1485851884173.jpg","/home/data/shp/place/","37.5831522","126.9875174","Y"
"154","M006","H001","ENG","Bukchon Chogo Workshop 'GODRATDOL'","1-6 Bukchon-ro 11na-gil Jongno-gu","","SPM_1485936612898.jpg","/home/data/shp/place/","37.5818673","126.98352120000004","Y"
"316","M006","H001","CHN","??????íÂÛ© ¡°???ï×¡±","âÏ??ÖØ?ÝÁõ½ÖØ12Ê¶ 5-12 (Ê©?Ô×)","","SPM_1486114361093.jpg","/home/data/shp/place/","37.58227249999999","126.98548679999999","Y"
"322","M005","H001","CHN","ÝÁõ½ÍìÔÒ??ÕÆ","ñ£ÖØÏ¡ ÌýÔ× 135-3","","SPM_1486114712569.PNG","/home/data/shp/place/","37.58029459999999","126.98767610000004","Y"
"329","M004","H001","KOR","ºÏÃÌ´ÜÃ»°ø¹æ","Á¾·Î±¸ Ã¢´ö±Ã5±æ 4","http://hanok.seoul.go.kr/front/kor/exp/expPlaceView.do?spmSeq=144&searchGubun=P100","SPM_1498115708406.jpg","/home/data/shp/place/","37.5829925","126.98928120000005","Y"
"236","M004","H001","JPN","«Á«ç«´(õ®ÍË)ÍïÛ®«´«É«ì«Ã«É«ë","«½«¦«ëã¼«Á«ç«ó«Î«°(ñ¤ÖØ?)«×«¯«Á«ç«ó«í11«Ê«®«ë1-6  (Ê©?Ô×)","","SPM_1486105348568.jpg","/home/data/shp/place/","37.582114","126.983489","Y"
"306","M006","H001","JPN","?÷Öûæ?ú¾ª±ù¦ÕåÝ§","«½«¦«ëã¼ñ¤ÖØ?«±«É«ó6«®«ë13  (ÌýÔ×)","","SPM_1486114014635.PNG","/home/data/shp/place/","37.5827435","126.98713229999998","Y"
"226","M002","H001","CHN","Todaki hanok guesthouse","âÏ&#23572;÷å&#21035;ã¼&#38202;ÖØ&#21306;ÌýÔ× 2-108","http://stay.visitseoul.net/ck/02_room_view.html?fmuid=346&pcate=2&smarket[0]=22&pn=3","SPM_1486104161794.jpg","/home/data/shp/place/","37.5831072","126.98710019999999","Y"
"353","M004","H001","JPN","«µ«àªØ«½«¸«å«¬","«Á«ç«ó«Î(ñ¤ÖØ)?«µ«à«Á«ç«ó«í9«®«ë15  (ß²?Ô×)","http://samhaesoju.modoo.at/","SPM_1486973642200.PNG","/home/data/shp/place/","37.586943","126.981299","Y"
"262","M005","H002","CHN","×ÝßÕè©","ñ£ÖØÏ¡ ÷×ìÒÔ× 154-10","","SPM_1486111518195.PNG","/home/data/shp/place/","37.5786029","126.97084940000002","Y"
"21","M002","H001","KOR","µµ¿øÁ¤ Èú¸µÇÏ¿ì½º","Á¾·Î±¸ À²°î·Î1±æ 52-4","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=564&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%8F%84%EC%9B%90%EC%A0%95%20%ED%9E%90%EB%A7%81%ED%95","SPM_1483618431945.jpg","/home/data/shp/place/","37.5779888","126.98106740000003","N"
"8","M002","H002","KOR","¼­ÃÌ°Ô½ºÆ®ÇÏ¿ì½º","Á¾·Î±¸ ÀÚÇÏ¹®·Î7±æ 28-3","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=627&pcate=2&smarket[0]=&smarket[1]=&sword=%EC%84%9C%EC%B4%8C%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95%98","SPM_1483599699648.jpg","/home/data/shp/place/","37.5790608","126.97065629999997","N"
"28","M002","H001","KOR","¶ô°íÀç","Á¾·Î±¸ °¡È¸µ¿ 218","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=294&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%9D%BD%EA%B3%A0%EC%9E%AC&pn=1","SPM_1483618897356.jpg","/home/data/shp/place/","37.580151","126.986014","N"
"299","M006","H001","JPN","«È«ó«Ë«à(ÔÔ×û)«á«É«×ÍïÛ®","«½«¦«ëã¼ñ¤ÖØ?«×«¯«Á«ç«ó«í12«®«ë10  (Ê©?Ô×)","","SPM_1486113556976.PNG","/home/data/shp/place/","37.5817446","126.98560270000007","Y"
"78","M005","H006","KOR","»ïÃ»°¢","¼ººÏ±¸ ´ë»ç°ü·Î 3","http://www.samcheonggak.or.kr/","SPM_1484807171150.jpg","/home/data/shp/place/","37.5970377","126.98412110000004","Y"
"163","M002","H001","JPN","&#27005;Í¯î± «é«Ã«³«¸«§ «½«¦«ë","ñ¤ÖØ&#21306; «±«É«ó«®«ë 49-23","http://stay.visitseoul.net/jp/02_room_view.html?fmuid=294&pcate=2&smarket[0]=22&pn=4","SPM_1486009962028.jpg","/home/data/shp/place/","37.580151","126.986014","Y"
"59","M006","H001","KOR","¼­¿ï¹«Çü¹®È­Àç ±³À°Àü½ÃÀå","Á¾·Î±¸ ºÏÃÌ·Î 20-13","","SPM_1484641549249.jpg","/home/data/shp/place/","37.5787506","126.98572590000003","Y"
"67","M004","H001","KOR","±Ý¹Ú°ø¹æ ¡®±Ý¹Ú¿¬¡¯","Á¾·Î±¸ ºÏÃÌ·Î12±æ 24-12","/front/kor/exp/expPlaceView.do?spmSeq=10&searchGubun=P100","SPM_1485915567275.jpg","/home/data/shp/place/","37.582595","126.986177","Y"
"431","M002","H001","JPN","WWOOF «³«ê«¢ «²«¹«È«Ï«¦«¹","ñ¤ÖØ&#21306; «±«É«ó«®«ë 52-11","http://stay.visitseoul.net/jp/02_room_view.html?fmuid=293","SPM_1523522772564.jpg","/home/data/shp/place/","37.579688","126.987335","Y"
"344","M004","H001","ENG","Woodcraft Workshop","12 Gyedong 6-gil Jongno-gu","","SPM_1486970297221.PNG","/home/data/shp/place/","37.5827482","126.98726809999994","Y"
"200","M002","H001","JPN","«È«¦«©«ó«¸«ç«ó&#12539;«Ò&#12540;«ê«ó«°«Ï«¦«¹","(ñ£ÖØ)&#21306; «æ«ë«´«¯«í(×ÊÍÛÖØ)1«®«ë52-4","http://stay.visitseoul.net/jp/02_room_view.html?fmuid=564&pcate=2&smarket[0]=&smarket[1]=&sword=%E3%83%88%E3%82%A6%E3%82%A9%E3%83%B3%E3%82%B8%E3%83%A7","SPM_1486102367284.jpg","/home/data/shp/place/","37.5779888","126.98106740000003","Y"
"224","M002","H002","CHN","Youngrakjae","&#23572;÷å&#21035;ã¼&#38202;ÖØ&#21306;&#27004;ù»Ô× 89","http://stay.visitseoul.net/ck/02_room_view.html?fmuid=352&pcate=2&smarket[0]=22&pn=2","SPM_1486104111608.jpg","/home/data/shp/place/","37.58029070000001","126.96755989999997","Y"
"253","M005","H012","JPN","û³ûù-Ô×ñ¬ÚÅ«»«ó«¿?","÷åÜ¬ã¼ ñ£ÖØÏ¡ èÂ×£Ô× 12-2","","SPM_1486106180156.jpg","/home/data/shp/place/","37.5868518","127.0006128","Y"
"257","M005","H005","JPN","«½«¦«ë«É«ó«Õ«¡«à«ó?÷ÖÐ¼íÞ","ñ£ÖØ? «æ«ë«´«¯«í 102","","SPM_1486106824714.PNG","/home/data/shp/place/","37.5772009","126.99067390000005","Y"
"278","M006","H001","CHN","ÑÑÚØíÂÛ©¡°ÑÑÚØæÃ¡±","âÏ??ÖØ?ÝÁõ½ÖØ12Ê¶ 24-12 (Ê©?Ô×)","kumbakyeon.modoo.at","SPM_1486112233038.PNG","/home/data/shp/place/","37.5825812","126.98617890000003","Y"
"307","M006","H001","CHN","âÏ?Ùéû¡Ùþûù???ëÀî÷??","ñ£ÖØÏ¡ ÏèÒÜÔ×","","SPM_1486114087558.PNG","/home/data/shp/place/","37.5787506","126.98572590000003","Y"
"277","M006","H001","JPN","ÑÑÚØÍïÛ®¡¸«¯«à«Ð«¯«è«ó(ÑÑÚØæÃ)¡¹","«½«¦«ëã¼ñ¤ÖØ?«×«¯«Á«ç«ó«í12«®«ë24-12  (Ê©?Ô×)","kumbakyeon.modoo.at","SPM_1486112228791.PNG","/home/data/shp/place/","37.5825812","126.98617890000003","Y"
"179","M002","H001","CHN","ýÌGuesthouse","ñ£ÖØÏ¡ Ê©üåÔ× 143","http://www.xn--o39akk00q3qqa923d8rxvzec5cb3b.kr/","SPM_1486101643285.jpg","/home/data/shp/place/","37.5800691","126.9845034","N"
"194","M002","H001","CHN","Dahmsojung","&#38047;ÖØ&#21035;ÝÁõ½9ÖØ 16-2","http://stay.visitseoul.net/ck/02_room_view.html?fmuid=589&pcate=2&smarket[0]=&smarket[1]=&sword=Dahmsojung&pn=1","SPM_1486102180505.jpg","/home/data/shp/place/","37.5813002","126.98432709999997","Y"
"24","M002","H001","KOR","¸¸ÇØ´ç","Á¾·Î±¸ °èµ¿±æ 103-2","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=521&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%A7%8C%ED%95%B4%EB%8B%B9&pn=1","SPM_1483618617398.jpg","/home/data/shp/place/","37.581926","126.98669050000001","N"
"27","M002","H001","KOR","¿¬´ç °Ô½ºÆ®ÇÏ¿ì½º","Á¾·Î±¸ °èµ¿ 6±æ 3","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=477&pcate=2&smarket[0]=&smarket[1]=&sword=%EC%97%B0%EB%8B%B9%20%EA%B2%8C%EC%8A%A4%ED%8A%B8%ED%95","SPM_1523581167497.jpg","/home/data/shp/place/","37.5824775","126.98700570000005","N"
"102","M002","H001","ENG","Dowonjeong Healing House","52-4 Yulgok-ro 1-gil Jongno-gu","http://stay.visitseoul.net/eng/02_room_view.html?fmuid=564&pcate=2&smarket[0]=&smarket[1]=&sword=Dowonjeong%20Healing%20House&pn=1","SPM_1485849894770.jpg","/home/data/shp/place/","37.5779888","126.98106740000003","Y"
"2","M006","H001","KOR","ÀÛÀº½°ÅÍ °¶·¯¸®","Á¾·Î±¸ °èµ¿2±æ 11-9","http://121.126.244.177:9090/front/kor/exp/expGalle","SPM_1483578428558.jpg","/home/data/shp/place/","37.58029459999999","126.98767610000004","Y"
"158","M006","H001","ENG","Lacquer Studio","19-12 Bukchon-ro 5-gil Jongno-gu","","SPM_1485996502371.jpg","/home/data/shp/place/","37.5789135","126.9842361","Y"
"159","M006","H001","ENG","Dakjongi Dolls Workshop","45-13 Changdeokgung 4-gil Jongno-gu","","SPM_1485996681069.jpg","/home/data/shp/place/","37.5828614","126.98754170000007","Y"
"160","M006","H001","ENG","Saeksil-moonyang-nubi Workshop","17 Bukchon-ro 12-gil Jongno-gu","","SPM_1485998696437.jpg","/home/data/shp/place/","37.5820903","126.98567159999993","Y"
"434","M002","H001","JPN","«½«Õ«£«¢ «²«¹«È«Ï«¦«¹","ñ¤ÖØ&#21306; «æ«ë«´«¯«í1«®«ë 74-11","http://stay.visitseoul.net/jp/02_room_view.html?fmuid=306","SPM_1523524958585.jpg","/home/data/shp/place/","37.578866","126.981786","Y"
"206","M002","H001","JPN","«Þ«ó«Ø«À«ó","«Á«ç«ó«Î&#21306;«±Ô×62-2","http://stay.visitseoul.net/jp/02_room_view.html?fmuid=521&pcate=2&smarket[0]=22&pn=1","SPM_1486102610107.jpg","/home/data/shp/place/","37.581926","126.98669050000001","Y"
"302","M006","H001","CHN","ÝÁõ½õ®ÍËíÂÛ©¡°ÍÔÓì?Ô³¡±","âÏ??ÖØ?ÝÁõ½ÖØ11³ªÊ¶ 1-6 (Ê©?Ô×)","","SPM_1486113759056.jpg","/home/data/shp/place/","37.5818673","126.98352120000004","Y"
"173","M002","H001","JPN","à¤õ½«²«¹«È«Ï«¦«¹","ñ£ÖØ&#21306;  «Á«ã«Ï«à«ó«í «­«ë 28-3","http://www.seochonguesthouse.com/","SPM_1486100734131.jpg","/home/data/shp/place/","37.5790608","126.97065629999997","N"
"4","M002","H002","KOR","´©ÇÏ´ç","Á¾·Î±¸ ÇÊ¿î´ë·Î 49-7","http://stay.visitseoul.net/ko/02_room_view.html?fmuid=596&pcate=2&smarket[0]=&smarket[1]=&sword=%EB%88%84%ED%95%98%EB%8B%B9&pn=1","SPM_1483578872317.jpg","/home/data/shp/place/","37.5803201","126.96814369999993","N"
